"event_id","lat_median","long_median","timezone","heart_rate_median","heart_rate_50w","heart_rate_10","heart_rate_25","heart_rate_75","heart_rate_90","heart_rate_10w","heart_rate_25w","heart_rate_75w","heart_rate_90w","heart_rate_sdw","heart_rate_min","heart_rate_max","cadence_median","heart_rate_mean","heart_rate_mean_na","temperature_median","temperature_median_v2","temperature_mean_na","median_cadence","cadence_mean","cadence_10","cadence_25","cadence_75","cadence_90","cadence_10w","cadence_25w","cadence_75w","cadence_90w","altitude_min","altitude_amean","altitude_max","altitude_ascended","altitude_descended","total_distance","speed_average","speed_median","speed_10","speed_25","speed_75","speed_90","speed_50w","speed_10w","speed_25w","speed_75w","speed_90w","speed_max","speed_sd","speed_sdw","timestamp_start_run","timestamp_end_run","datetime_ts","heart_rate_speed_cor","heart_rate_speed_cor_2","heart_rate_temp_cor","heart_rate_temp_cor_2","speed_distance_cor","speed_distance_cor_spearman","speed_cadence_cor","heart_rate_cadence_cor","sub_sport","direction_n_avg","direction_ne_avg","direction_e_avg","direction_se_avg","direction_s_avg","direction_sw_avg","direction_w_avg","direction_nw_avg","mean_rotation_velocity","mean_abs_rotation_velocity","total_angle_delta","total_abs_angle_delta","griddiness","griddiness_v2","orientation_center","orientation_sd","n_laps","rest_time_total","n_rests","rest_time_average","rest_time_min","rest_time_max","rest_time_median","rest_time_sd","n_laps_over_15","lap_trigger_distance","lap_trigger_session_end","lap_trigger_manual","lap_trigger_other","strides_total","lap_speed_sd","n_laps_00_to_05","n_laps_05_to_06","n_laps_06_to_07","n_laps_07_to_08","n_laps_08_to_09","n_laps_09_to_10","n_laps_10_to_11","n_laps_11_to_12","n_laps_12_to_13","n_laps_13_to_14","n_laps_14_to_15","n_laps_15_to_16","n_laps_16_to_17","n_laps_17_to_18","n_laps_18_to_19","n_laps_19_to_20","n_laps_20_to_22","n_laps_22_to_25","n_laps_25_plus","start_to_stop_time_mean","start_to_stop_time_median","start_to_stop_time_min","start_to_stop_time_max","timestamp_start","timestamp_stop","total_time_elapsed","speed_proportion__0_5","speed_proportion__5_6","speed_proportion__6_7","speed_proportion__7_8","speed_proportion__8_9","speed_proportion__9_10","speed_proportion__10_11","speed_proportion__11_12","speed_proportion__12_13","speed_proportion__13_14","speed_proportion__14_15","speed_proportion__15_16","speed_proportion__16_17","speed_proportion__17_18","speed_proportion__18_19","speed_proportion__19_20","speed_proportion__20_22","speed_proportion__22_25","speed_proportion__25","total_time_spent_running","proportion_time_spent_running","proportion_rest_time"
415,41.9509442942217,-87.6433487143368,"America/Chicago",162,161.838411323233,155,159,166,178,154.377118068558,159.020585072334,165.474337907329,177.668389227731,11.6296549902312,83,212,82,164.356507230256,0,25,25,0.0130700778642937,82,81.958147942158,81,81,83,83.5,80.5903734828428,80.9903376940248,82.5815322979303,83.1420268469818,160.2,181.388876529477,235.4,19.4901856460583,5.87228567998821,12.93095,12.8551344827586,12.9312,12.294,12.6288,13.1688,13.4712,12.9144732628062,12.3215258940991,12.6428584113335,13.1687680153089,13.462740046645,16.2576,0.843406485391656,0.556893633625508,1568480013,1568483721,"2019-09-14_16-53-33",0.240569001405278,0.147985069102143,0.109112917665281,0.0756976808996661,0.0362121893807087,0.0191125596027694,0.665393574248393,0.298349080789589,"generic",0.238095238095238,0.0211640211640212,0.535226956279588,0,0,0,0.0228348649401281,0.182678919521025,-0.0500116311861366,4.64086704149786,-179.841825745347,16688.5578812263,0.188186124650699,0.591490545050056,159.528129160734,31.7730505568575,2,106,2,53,34,72,53,26.8700576850888,4,4,1,0,0,4906,0.109430525905709,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,898,896.5,142,1657,1568480013,1568483721,3708,0.00278086763070078,0.00111234705228031,0,0.00111234705228031,0.000556173526140156,0.000556173526140156,0.000834260289210234,0.03559510567297,0.561457174638487,0.383481646273637,0.0114015572858732,0.000556173526140156,0.000556173526140156,0,0,0,0,0,0,3602,0.971413160733549,0.0285868392664509
416,41.9765135832131,-87.6500338688493,"America/Chicago",128,127.696975233346,120,125,131,134,119.938553788467,124.849504439737,130.282308341586,133.889783443589,7.31208366537254,66,148,81,127.178370066632,0,25,25,0,81,81.0330599692465,80,80.5,82,82,79.6758573152183,80.5032087172383,81.7195246612788,81.9862688431965,163.4,176.282316760636,212.4,7.61913909254929,13.9266806364766,6.48278,11.8287807278319,11.9592,11.1528,11.6568,12.2616,12.4956,11.9759313867248,11.2560408147642,11.6743540311458,12.2634494090776,12.4869546980121,12.9672,0.952112246417,0.632770391825768,1568580512,1568582487,"2019-09-15_20-48-32",0.410878441007662,0.364192121482713,0.205068173231395,0.260747677937205,0.0402837431287854,0.110697500937187,0.611774594146751,0.312294869427338,"generic",0.254367934224049,0.0251798561151079,0.574511819116136,0,0,0,0.0354573484069887,0.110483042137718,-0.12895658730666,4.13978589376904,-251.594301835294,8076.7222787434,0.223496030520223,0.726806765761148,168.500501568877,41.660882896272,1,5,1,5,5,5,5,NA,2,2,1,0,0,2629,0.137461558262665,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,649.333333333333,890,168,890,1568580512,1568582487,1975,0.00461301896463352,0.00102511532547412,0,0.00307534597642235,0.00358790363915941,0.00461301896463352,0.0671450538185546,0.450538185545874,0.465402357765249,0,0,0,0,0,0,0,0,0,0,1970,0.99746835443038,0.00253164556962025
417,41.9648927869275,-87.6691682869568,"America/Chicago",136,139.472830137543,117,122,149,160,117.593502528343,122.231854379977,150.530719428724,160.237561096955,16.3614266188066,64,177,81,136.321471896482,0.000404203718674212,20,20,0,81,81.3724737267583,80,81,83,84,79.7371393683214,80.6144872657255,82.4081701238141,85.029825461307,130,171.730881164107,220.2,44.9390833781679,24.7054444028341,8.65757,12.1053623282134,12.0924,9.5724,10.278,13.5036,15.1812,12.5230819472617,9.92240271918899,10.5142434195726,14.0908349907046,16.027134941704,26.0316,2.94177367219217,3.00814764000186,1568676709,1568681831,"2019-09-16_23-31-49",0.548412937406155,0.555780503787433,0.391613654588775,0.268552495527004,-0.123860238079723,-0.284313654005346,0.473236205844921,0.134057909072538,"generic",0.13649250708789,0.0133657351154313,0.67314702308627,0,0,0,0.113811259619279,0.06318347509113,-0.0133982810017105,6.61713091077658,-33.1473471982317,16370.7818732613,0.426968681874472,0.845189975747777,96.9614098459746,49.0195928505542,2,2410,2,1205,7,2403,1205,1694.22784772297,3,2,1,0,0,3368,1.27049571427848,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,275.555555555556,200,15,891,1568676709,1568681831,5122,0.0157639450282943,0.00202101859337106,0.00485044462409054,0.00929668552950687,0.0254648342764753,0.107113985448666,0.245351657235247,0.0784155214227971,0.187550525464834,0.128940986257074,0.0824575586095392,0.0485044462409054,0.0169765561843169,0.01535974130962,0.00606305578011318,0.00565885206143896,0.00889248181083266,0.00889248181083266,0.00242522231204527,2712,0.529480671612651,0.470519328387349
418,41.9530458468944,-87.6437675580382,"America/Chicago",130,129.533355063505,124,126,137,147,123.998696859856,125.817343653645,137.208573428833,147.62382166978,10.2680818183419,72,170,81,132.645446238197,0,20,20,0.0024367956137679,81,81.2199208041425,80,80,82,83,79.6372499733786,79.9974535756855,81.7391429179982,82.7594369951934,159,176.235759975632,206.4,20.2504232444231,11.2830850329891,11.36257,12.2653217179409,12.06,11.3868,11.6208,12.528,13.1328,12.0709186997109,11.4077402364439,11.6752947196916,12.6197421815072,13.3189325134989,23.3784,1.7503663434279,1.98599874273451,1568767407,1568770731,"2019-09-18_00-43-27",0.520479719239228,0.566320713873517,0.123799661711944,-0.143784123253981,-0.190887758938874,-0.3062160899427,0.680936699019648,0.304616290250659,"generic",0.23489932885906,0.0219646125686394,0.537522879804759,0,0,0,0.025320317266626,0.180292861500915,-0.0503458937852108,3.89272312081462,-165.285569296847,12779.8100056344,0.186423331267726,0.594578129759366,157.957172993447,33.3512764057232,1,36,2,18,36,36,36,NA,4,3,1,0,0,4466,0.53742184548081,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,819.75,371.5,82,2454,1568767407,1568770731,3324,0.00335059396893086,0.00121839780688395,0.000609198903441974,0.000609198903441974,0.00182759671032592,0.0127931769722814,0.023758757234237,0.434054218702406,0.396588486140725,0.0758452634785257,0.00974718245507158,0.00639658848614072,0.00913798355162961,0.00578738958269875,0.00182759671032592,0.00213219616204691,0.00548279013097776,0.00883338409990862,0,3288,0.989169675090253,0.0108303249097473
419,41.9627748895437,-87.645754236728,"America/Chicago",135,134.626564268391,127,132,138,141,126.998595161428,131.544983805128,137.933044656942,140.476979179203,8.62080667060032,73,150,80,133.370919881306,0,21,21,0.0405539070227498,80,80.13353115727,79,80,81,82,78.7164456967213,79.6247488344791,80.8114518098269,81.3450265159147,141.2,165.026112759644,216.6,12.7536789273641,33.9612914013516,3.65532,12.7146729970326,12.7656,11.1852,12.294,13.1328,13.536,12.7757247218134,11.3403627920589,12.5609432664756,13.1914419031425,13.5880816050422,26.1684,2.0281337321836,2.22811753191456,1568937542,1568938695,"2019-09-19_23-59-02",0.3324834694254,0.18505707204617,-0.596479121879171,-0.0934236725711589,0.377965615676971,0.559726422457755,0.49844360015829,0.277250609402244,"generic",0.174950298210736,0.0636182902584493,0.672962226640159,0,0,0,0.0347912524850895,0.0536779324055666,-0.262600402357535,5.76903757560513,-265.489006783468,5832.49698893679,0.187467054186596,0.76162215628091,176.819282780585,49.4909521752097,1,145,2,72.5,145,145,145,NA,2,1,1,0,0,1324,1.97537350392274,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,336,17,16,975,1568937542,1568938695,1153,0.00989119683481701,0.0039564787339268,0,0.0019782393669634,0.0029673590504451,0.0029673590504451,0.0613254203758655,0.115727002967359,0.469831849653808,0.294757665677547,0.00692383778437191,0,0.0019782393669634,0.0029673590504451,0.0029673590504451,0.00692383778437191,0.000989119683481701,0.0108803165182987,0.0029673590504451,1008,0.874241110147441,0.125758889852559
420,41.9648196129128,-87.645243066363,"America/Chicago",170,169.784482672251,114,155.5,172,173,112.444839001894,157.165762234951,171.10410482177,172.231312486705,21.0971720167969,97,175,92,157.875,0,22,NA,0,92,90.2426470588235,88.25,90,94.5,97,88.1685749280421,89.8237876329547,94.1919613186229,95.8608511267085,168.2,173.789705882353,178.8,11.6451083273035,8.0232287941428,0.86062,22.5086294117647,23.3136,22.1364,22.6233,23.814,23.9148,23.3233474787972,22.2129999222924,22.8719983002833,23.8159421886792,23.9187180640313,25.2612,4.05408093875276,1.28661728280272,1568939185,1568939320,"2019-09-20_00-26-25",0.451856654670442,NA,NA,NA,0.206782506920933,-0.607714797943803,0.855122860315382,0.368367912209687,"generic",0.114503816793893,0.236641221374046,0.519083969465649,0,0,0,0.0458015267175573,0.083969465648855,-2.20376736937908,6.98119452986431,-299.712362235555,949.442456061546,0.186047428858294,0.345588235294118,26.5105163173246,42.3931401536928,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,204,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,135,135,135,1568939185,1568939320,135,0.0294117647058824,0,0,0,0,0,0.00735294117647059,0,0,0,0,0,0,0,0,0.0147058823529412,0,0.919117647058823,0.0294117647058824,135,1,0
421,41.9742888165638,-87.6494197687134,"America/Chicago",131,130.942148064237,126,128,134,137,125.440116927444,127.991929242416,133.929309368206,136.926004034476,5.57745741472083,88,140,80,130.89857881137,0,22,22,0.00193798449612403,80.5,80.0358527131783,79,80,81,82,78.8116097284802,79.6396712985734,80.8582447400373,81.7859750141786,166.4,174.374677002584,207.6,16.6076275317988,2.47696746219017,4.84825,11.1481976744186,11.1852,10.4472,10.8144,11.556,12.1248,11.2116441431322,10.4862219787744,10.8733369876921,11.5985422377566,12.1587087679638,13.8384,1.0314161287726,0.726355081120509,1568939590,1568941156,"2019-09-20_00-33-10",0.38962614534962,0.477517550035814,0.142629090000954,0.248783806723179,0.207221312433394,0.31063477766297,0.703034894895238,0.225050926811638,"generic",0.338302009073234,0.00907323395981854,0.484121840570318,0,0,0,0.0408295528191834,0.127673363577447,0.0302530873669273,5.6670963238074,46.8317792440035,8772.66510925385,0.276649903761466,0.724160206718346,168.106880533668,28.3259109746706,1,7,1,7,7,7,7,NA,2,1,1,0,0,2065,0.252012856814885,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,515,425,27,1093,1568939590,1568941156,1566,0.00452196382428941,0.00387596899224806,0.00129198966408269,0.000645994832041344,0.00322997416020672,0.0297157622739018,0.308785529715762,0.538759689922481,0.101421188630491,0.00775193798449612,0,0,0,0,0,0,0,0,0,1559,0.995530012771392,0.00446998722860792
422,41.9509867485613,-87.6434361375868,"America/Chicago",132,131.764545913969,125,129,135,138,124.977619355465,128.648432747278,134.86663818129,137.549575960214,8.49165095654568,61,158,82,131.235609103079,0,22,22,0.00267737617135207,82,81.5848728246319,80,81,83,83.5,79.8130072071604,80.6878994172042,82.3826289194392,83.1332168478079,142.6,174.221954484605,193.4,17.807146385754,1.04827842264365,12.89475,12.2904954216867,12.3264,11.52,11.9232,12.7296,13.1328,12.3306274087767,11.5922923494424,11.95291664513,12.764597320925,13.1944400968094,15.4188,1.0194909613588,0.741493054219125,1569023945,1569027992,"2019-09-20_23-59-05",0.376938928587931,0.445861199995834,0.243880924545949,0.139752573162454,0.109024318864116,0.0930751703264126,0.600602702570082,0.370541109703419,"generic",0.242091152815013,0.0257372654155496,0.547721179624665,0,0,0,0.018230563002681,0.166219839142091,-0.0494758541724546,4.26691126087946,-184.792315334118,15936.9135593848,0.187280019328304,0.615261044176707,160.222725610815,32.0532134703163,2,241,2,120.5,112,129,120.5,12.0208152801713,4,4,1,0,0,5076,0.208973204023865,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,932.75,848,199,1836,1569023945,1569027992,4047,0.00401606425702811,0.000803212851405623,0.000267737617135208,0.000267737617135208,0.000803212851405623,0.00160642570281125,0.0305220883534137,0.252476572958501,0.577777777777778,0.111914323962517,0.0190093708165997,0.000535475234270415,0,0,0,0,0,0,0,3806,0.940449715838893,0.059550284161107
423,41.9578603701666,-87.6444318238646,"America/Chicago",156,155.418335564896,144,149,162,171,143.596986112334,148.60271636147,163.142374762272,171.178448794562,10.5412640589082,69,182,82,155.458204334365,0.00154559505409583,24,25,0.0235703245749614,82,81.7314528593509,80,81,83,83.5,79.9197768588721,80.7841321505555,82.5040214234475,83.2058307142782,155.2,183.2828438949,256.2,4.12997697127824,24.3087993170767,9.98987,13.797613446677,13.4352,12.2256,12.6288,14.5116,16.6608,13.5877007470434,12.2757065140849,12.6677783442019,14.5869529194383,16.8940355410794,19.4148,1.75625499417927,1.76260331582625,1569163746,1569166426,"2019-09-22_14-49-06",0.504540352663636,0.588986244147834,-0.0446741166342498,-0.0106072675254824,0.357244765330834,0.361761930522097,0.432714942712924,0.352966563651352,"generic",0.208672086720867,0.0278745644599303,0.578010065814944,0,0,0,0.0282617111885405,0.157181571815718,-0.0860206487897792,4.91331978622123,-222.621439067949,12715.6716067405,0.180618910005312,0.628670788253478,157.866161264882,36.5038585401428,1,94,1,94,94,94,94,NA,4,3,1,0,0,3528,1.00497994009831,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1293,1293,373,2213,1569163746,1569166426,2680,0.00309119010819165,0.000386398763523957,0.000772797527047913,0.000386398763523957,0.000386398763523957,0.00115919629057187,0,0.0548686244204019,0.321097372488408,0.220633693972179,0.237248840803709,0.035548686244204,0.0544822256568779,0.0436630602782071,0.0243431221020093,0.00193199381761978,0,0,0,2586,0.964925373134328,0.0350746268656716
424,41.9633489241824,-87.6726209186018,"America/Chicago",134,133.274657210608,115,130,139,154,116.67592274738,129.416710928883,138.602928194798,152.863103194382,13.8588090194359,61,163,82,133.203563714903,0.00856531049250535,22,22,0.0230192719486081,82,80.6019807280514,80,81,82,83,79.7970406784067,80.6634362617328,82.0563989815885,82.9940276980424,150.6,167.958029978587,214.6,5.31200516687053,11.9990585653181,6.51294,11.9187346895075,12.1932,10.4148,11.6208,12.7656,13.1328,12.2755968247501,10.7920408721704,11.6939507360039,12.7905986851776,13.1313562235237,20.7936,1.84114594706389,1.2576804439678,1569281037,1569283437,"2019-09-23_23-23-57",0.363456028287814,0.521852955245966,0.0360135682767045,-0.211548351200171,0.294669216457226,0.329964722507001,0.702008350333907,0.348414325063459,"generic",0.096081588835212,0.0107353730542136,0.728395061728395,0,0,0,0.159957058507783,0.00483091787439614,0.0886883367759965,4.04264094612048,165.669813097561,7551.65328735306,0.467608383949052,0.96627408993576,91.0524960044537,37.5936351144221,1,31,3,10.3333333333333,31,31,31,NA,3,2,1,0,0,2513,2.25730143312762,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,168.818181818182,129,22,424,1569281037,1569283437,2400,0.015524625267666,0,0.00107066381156317,0.00321199143468951,0.0107066381156317,0.0492505353319058,0.0610278372591006,0.298179871520343,0.423447537473233,0.112419700214133,0.0176659528907923,0.00214132762312634,0,0.00107066381156317,0.00160599571734475,0.00107066381156317,0.00160599571734475,0,0,2369,0.987083333333333,0.0129166666666667
425,41.9565938645974,-87.6442346395925,"America/Chicago",126,126.179953912681,120,123,131,134,119.754395734813,122.841641212483,130.157399600547,133.68338725305,8.87660886848372,54,160,82,126.793708609272,0,25,25,0.00033112582781457,82,81.6864238410596,81,81,82.5,83.5,80.589505510713,80.9372546854116,82.4470774774493,83.1703983600016,157.2,174.314437086093,225.8,7.07515037671644,7.94756609196219,9.98839,11.7484152317881,11.79,11.016,11.4552,12.1932,12.5964,11.8029971948843,11.0509655653792,11.4552200640765,12.210841548015,12.6287048175599,14.6808,1.06114248091437,0.640788420675009,1569364106,1569367565,"2019-09-24_22-28-26",0.361371526285029,0.453739037853424,0.0123383701510809,-0.00839348015812154,-0.238570408593692,-0.451667613165608,0.638712062856786,0.323733463539454,"generic",0.221558872305141,0.0278606965174129,0.542951907131012,0,0,0,0.0361525704809287,0.171475953565506,-0.0692871821178582,4.42299576563697,-209.247289995932,13357.4472122236,0.179114821956171,0.600331125827815,157.75922845265,35.6213365400016,2,334,2,167,14,320,167,216.374675043084,4,3,1,0,0,4110,0.340797887317396,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,603,256,147,1303,1569364106,1569367565,3459,0.00529801324503311,0.000662251655629139,0.000993377483443709,0,0.000993377483443709,0.000993377483443709,0.071523178807947,0.575827814569536,0.319205298013245,0.0225165562913907,0.00198675496688742,0,0,0,0,0,0,0,0,3125,0.903440300664932,0.0965596993350679
426,40.1232907176018,-88.2078809570521,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,83,NA,1,27,26,0.00782778864970646,83.5,74.4158512720157,0,83,85.25,87,82.0028787076625,82.5930864079441,85.3916178515658,87.2614221008053,210,221.523679060665,243.2,9.22306878341436,24.8204849679675,1.86283,12.4613612524462,14.1408,0.234,12.0078,15.5016,16.0884,14.5909742793792,11.7092793727162,13.3921515713135,15.7071009734918,16.5713447450303,20.3544,5.05824488636097,2.28190497622993,1569629868,1569630659,"2019-09-28_00-17-48",NA,NA,NA,NA,-0.494939498172245,-0.528762419631974,0.870343800868792,NA,"generic",0.624505928853755,0.0375494071146245,0.132411067193676,0,0,0,0.0612648221343874,0.144268774703557,-0.208880087580753,3.99096133396504,-106.737724753765,2039.38124165614,0.272219726323666,0.63013698630137,173.696033334773,32.5530619681358,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,627,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,47,13,234,1569629868,1569630659,791,0.123287671232877,0.0117416829745597,0.00587084148727984,0.00978473581213307,0.00587084148727984,0.00782778864970646,0.0313111545988258,0.0547945205479452,0.0450097847358121,0.170254403131115,0.207436399217221,0.213307240704501,0.0547945205479452,0.0156555772994129,0.0234833659491194,0.0117416829745597,0.00782778864970646,0,0,791,1,0
427,40.1195393130183,-88.2123511098325,"America/Chicago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,83,NA,1,26,26,0,83,82.9418386491557,80,81,84.5,87.5,79.9143249387813,80.9003144168592,84.4378198493885,89.0194515774028,208.8,220.408630393996,227.4,9.99918465041284,23.4203703056981,2.17126,14.4466986866792,14.2092,12.64248,13.5036,14.8464,17.91864,14.3442761989138,13.0870267105263,13.5750895316221,15.1350812024715,19.0649235336221,25.4952,2.79409958744447,2.69176019467131,1569631077,1569631656,"2019-09-28_00-37-57",NA,NA,NA,NA,0.0271311736115437,-0.00533313991613845,0.733369352912976,NA,"generic",0,0,0.850378787878788,0,0,0,0.149621212121212,0,0.425229181843193,13.8150256645269,226.647153922422,7363.40867919285,0.239216434767672,0.9906191369606,179.186175161807,51.823939829767,0,0,0,NA,NA,NA,NA,NA,1,0,1,0,0,736,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.666666666667,141,63,326,1569631077,1569631656,579,0.00938086303939963,0,0.00187617260787992,0.0075046904315197,0.00375234521575985,0.00938086303939963,0.0300187617260788,0.0187617260787993,0.0487804878048781,0.302063789868668,0.343339587242026,0.0675422138836773,0.0393996247654784,0.0206378986866792,0.0168855534709193,0.0318949343339587,0.0281425891181989,0.0168855534709193,0.00375234521575985,579,1,0
428,41.961705442518,-87.6523784967139,"America/Chicago",144,144.328786873458,130,135,149,155,130.810661655269,138.148524770116,149.165527140529,158.14961121064,11.2481603251827,61,174,82,142.990661686233,0.00106609808102345,28,28,0.0391791044776119,82,81.2954424307036,80,81,83,83.5,79.672607875726,80.5607017073621,82.6364177708649,83.3805100459998,153.4,175.654371002132,241,17.4761511009583,14.9662212444552,13.30989,12.5145546908316,12.8664,10.1772,11.1528,13.6368,14.1408,13.1652303444505,10.4919871214715,11.6365482628166,13.7017457446809,14.7894033608749,19.1808,2.16749333263801,1.89563993429254,1569883974,1569888489,"2019-09-30_22-52-54",0.796470330465066,0.809864482613043,0.0457325908829281,0.0259993916562849,-0.231462306375254,-0.328785160798798,0.540043402104404,0.244851993867899,"generic",0.140912730184147,0.0232185748598879,0.650653856418468,0,0,0,0.115825994128636,0.0693888444088604,0.0191606366816445,3.38474122639789,71.8907088295302,12699.5490814449,0.289495212124084,0.813699360341151,109.422872992235,51.5146978746537,2,764,9,84.8888888888889,72,692,382,438.406204335659,5,4,1,0,0,5066,1.61612336162807,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,340.090909090909,190,17,1679,1569883974,1569888489,4515,0.0111940298507463,0.00133262260127932,0.00346481876332623,0.00133262260127932,0.00906183368869936,0.048773987206823,0.147121535181237,0.111940298507463,0.195095948827292,0.350479744136461,0.0498400852878465,0.019456289978678,0.019456289978678,0.0237206823027719,0.00639658848614072,0.00133262260127932,0,0,0,3751,0.83078626799557,0.16921373200443
